text,Camelbert-MSA,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
أكيد #عم_بحكي_مع_حالي لذهبية نوال الزغبي,positive,"[[0, 'أك', -0.3884968847553277], [1, '##يد', 0.40283816949407525], [2, '#', 0.04440430738057516], [3, 'عم', -0.697607804844297], [4, '_', -0.09505447973690917], [5, 'بح', -0.4951359742624729], [6, '##كي', -0.4267237003877095], [7, '_', 0.236745127579234], [8, 'مع', 0.6478759936160311], [9, '_', 0.4049664087362454], [10, 'حالي', -0.8109449574252736], [11, 'لذه', 0.7564685191609858], [12, '##بية', 0.2529478703354213], [13, 'نوال', 0.491900536911021], [14, 'الز', 0.9846494183480416], [15, '##غب', -0.5119760521286956], [16, '##ي', -0.026288243877446993]]",0.5335425548255444,-0.0671362280845642,0.8003393914550543,0.5734575993847102,0.5108852759003639,0.5312861617421731,0.5364278517663479,0.4526978060603142,0.5418650228530169,0.570385167375207,0.5118178874254227,0.5292836399748921,0.5729798234533519,0.5092227160930634,0.5318785536801443,0.5731503653805703,0.5137499384582043,0.529700213461183,0.5330015867948532,0.1941606700420379,0.6694204583764076,0.5193362608551979,0.0,0.759668130427599,0.5306352861225605,0.4106428623199463,0.5599962119013071,0.570385167375207,0.5118178874254227,0.5292836399748921,0.5729798234533519,0.5092227160930634,0.5318785536801443,0.5734509385656565,0.5101755931973457,0.5316376726841554,11,4,7,6,3,5,10,17,8,6,3,2,0.6470588235294118,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.5882352941176471,1.0,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.11764705882352941
حفل ميريام فارس إلي نزعت فيه ملابسها تسبب لها بالسجن - عبر,negative,"[[0, 'حفل', -0.8436995370289828], [1, 'مير', -0.4178980338313879], [2, '##يام', -0.3005154896134001], [3, 'فارس', -0.3199355550292031], [4, 'إلي', -0.4570506416409483], [5, 'نزع', -0.2306944384655094], [6, '##ت', -0.34036137360920926], [7, 'فيه', -0.27798698100488745], [8, 'ملابس', -0.6015077744838924], [9, '##ها', -0.29870469095930396], [10, 'تسبب', 1.0], [11, 'لها', -0.3672297119856821], [12, 'بالسجن', 0.46095932317156896], [13, '-', -0.2140922933994433], [14, 'عبر', -0.2963847650416744]]",0.8723427057266235,0.7077099084854126,0.5823163986206055,0.6227816045284271,0.5284583568572998,0.5471616238355637,0.7244583666324615,0.0012715458869934,0.8615934103727341,0.8723427057266235,0.7077099084854126,0.5823163986206055,0.8544632345438004,0.6484928727149963,0.602985180914402,0.7784533351659775,0.3347668647766113,0.7218432351946831,0.6193186938762665,0.0677409768104553,0.7757888585329056,0.7484379410743713,0.0,0.8742189705371857,0.8723427057266235,0.7077099084854126,0.5823163986206055,0.8723427057266235,0.7077099084854126,0.5823163986206055,0.0308514237403869,0.6715058982372284,0.1796727627515792,0.0308514237403869,0.6715058982372284,0.1796727627515792,2,4,12,2,3,5,10,15,2,2,1,1,0.13333333333333333,0.26666666666666666,0.8,0.13333333333333333,0.2,0.3333333333333333,0.6666666666666666,1.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667
نادين نسيب نجيم ضد انو تتحرر حلب من داعش ..!! شو قصدك بآخر بوست نشرتيه,negative,"[[0, 'نادي', -0.7855468305977633], [1, '##ن', -0.2856373545926515], [2, 'نسي', -0.1549615056694964], [3, '##ب', -1.0], [4, 'نج', -0.8784484039345762], [5, '##يم', -0.06936560012340653], [6, 'ضد', 0.22912568009600243], [7, 'انو', 1.0], [8, 'تتح', 0.13503707050880592], [9, '##رر', -0.17811706972599028], [10, 'حلب', -0.013462324160063821], [11, 'من', -0.6600717659984936], [12, 'داعش', -0.7875527748973951], [13, '.', 0.017145342853965462], [14, '.', 0.2946923155416323], [15, '!', -0.021886801907660014], [16, '!', 0.12352069734012339], [17, 'شو', -0.1994542737304747], [18, 'قصد', 0.11840539093351499], [19, '##ك', -0.4042070211438594], [20, 'بآ', -0.5429550105295392], [21, '##خر', -0.23753329717282418], [22, 'بوست', -0.3122052867540913], [23, 'نشرت', -0.2352244550233648], [24, '##يه', 0.2762273970405202]]",0.3915801048278808,0.5483340620994568,0.421623021364212,0.3357264995574951,0.4243800044059753,0.4556732475757599,0.5443092435598373,-0.2263849973678589,0.8853471204638481,0.4070077836513519,0.5085434019565582,0.4492321908473968,0.5360857546329498,0.465501993894577,0.5352918803691864,-0.1865178942680359,0.3998147249221802,0.2068336904048919,0.2030606269836425,0.2553057670593261,0.4738774299621582,0.5079630017280579,-0.2255784273147583,0.8667707145214081,-0.20813649892807,0.3029384016990661,0.2444625496864318,0.3915801048278808,0.5483340620994568,0.421623021364212,0.3915801048278808,0.5483340620994568,0.421623021364212,0.3915801048278808,0.5483340620994568,0.421623021364212,1,4,21,2,3,5,10,20,7,1,1,1,0.04,0.16,0.84,0.08,0.12,0.2,0.4,0.8,0.28,0.04,0.04,0.04
نوال الزغبي لما بتنزل اغنية بتكون اغنية 👍جامدة ودة...💃💃💃 دليل نجاح,positive,"[[0, 'نوال', -0.3939227645653636], [1, 'الز', 0.1271133931347631], [2, '##غب', -0.7610931117917534], [3, '##ي', -0.6191822470344948], [4, 'لما', -0.4161153848428183], [5, 'بتن', -0.6704594469573385], [6, '##زل', -0.815002841095553], [7, 'اغنية', 0.024473332326404418], [8, 'بتكون', -0.25884689482220774], [9, 'اغنية', -0.4438151570139459], [10, '👍', -0.3717547812478554], [11, '##جام', -0.43011895566650454], [12, '##دة', -0.4361777802114132], [13, 'ود', -0.3223364083947587], [14, '##ة', -0.5000736740791252], [15, '.', -0.3885310150054287], [16, '.', -0.6920638862867657], [17, '.', -0.766244476685432], [18, '💃', -0.21848177850711914], [19, '##💃', -0.21848177850711914], [20, '##💃', -0.3350568008094422], [21, 'دليل', -0.5045592150065097], [22, 'نجاح', 0.6873896232874922]]",0.9706035163253546,0.9187517166137696,0.5259258998557925,0.9707182049751282,0.9053275212645532,0.5326953418552876,0.9274008683860302,0.0004779696464538,0.9634614493697882,0.9706035163253546,0.9187517166137696,0.5259258998557925,0.9706035163253546,0.9187517166137696,0.5259258998557925,0.9707182049751282,0.9053275212645532,0.5326953418552876,0.9707405688241124,0.8792537674307823,0.545743400696665,0.924778588116169,3.236532211303711e-05,0.962373111397028,0.973977698944509,0.9305389001965524,0.5217193993739784,0.0820176601409912,0.9384005703032016,0.0718085449188947,0.0820176601409912,0.9384005703032016,0.0718085449188947,0.0,0.9448793679475784,0.0275603160262107,3,5,19,3,3,5,10,20,2,1,1,0,0.13043478260869565,0.21739130434782608,0.8260869565217391,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.8695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0
ميريام فارس تعمدت إخفاء وجه ابنها في أحدث فيديو له؟,neutral,"[[0, 'مير', 0.29063398766147924], [1, '##يام', -0.16405310273383078], [2, 'فارس', -0.458440483617139], [3, 'تعم', -0.8233997240009363], [4, '##دت', -0.4850684738456253], [5, 'إخ', 0.23557360468867], [6, '##فاء', 0.09576852686469894], [7, 'وجه', -0.45448651128228906], [8, 'ابنها', -0.5398796302205653], [9, 'في', 0.21624248464158596], [10, 'أحدث', 0.5190060430565285], [11, 'فيديو', 0.878527109418394], [12, 'له', -0.01771989837716953], [13, '؟', -0.30606490744555925]]",0.4045442342758178,-0.008517563343048,0.706530898809433,0.4854290187358856,-0.0142461657524108,0.7498375922441483,0.338927298784256,-0.1213599443435669,0.7301436215639114,0.4854290187358856,-0.0142461657524108,0.7498375922441483,0.4854290187358856,-0.0142461657524108,0.7498375922441483,0.4971598982810974,-0.0300092697143554,0.7635845839977264,0.2001082301139831,-0.2983139753341675,0.7492111027240753,-0.0307212471961975,0.0,0.4846393764019012,0.4971598982810974,-0.0300092697143554,0.7635845839977264,0.4045442342758178,-0.008517563343048,0.706530898809433,0.4045442342758178,-0.008517563343048,0.706530898809433,0.2380072176456451,0.0405246615409851,0.59874127805233,2,3,7,3,3,5,10,14,5,2,2,1,0.14285714285714285,0.21428571428571427,0.5,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.7142857142857143,1.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.07142857142857142
"ماذا كشف #تيم_حسن عن ""الهيبة"" وثنائيته مع #نادين_نسيب_نجيم؟",neutral,"[[0, 'ماذا', 0.1240739383510654], [1, 'كشف', 0.2312217170999391], [2, '#', 0.05156915481843577], [3, 'تيم', 0.07588775652189511], [4, '_', -0.5495832253161455], [5, 'حسن', -0.03890042458523518], [6, 'عن', 0.16598197971935547], [7, '""', 0.3634782358654164], [8, 'الهي', 0.44279031430164795], [9, '##بة', -0.5274585633076292], [10, '""', -0.35568818496902954], [11, 'وث', 0.30774814397369915], [12, '##نائي', 0.46825552430643236], [13, '##ته', -0.2121545317509328], [14, 'مع', -0.07477017047652879], [15, '#', 0.3218208066878812], [16, 'نادي', 0.16811551856398688], [17, '##ن', -0.6810830267083638], [18, '_', -0.6781980439917246], [19, 'نسي', -0.3148704975959844], [20, '##ب', 0.061765663734058174], [21, '_', -0.506333110885943], [22, 'نج', -0.030725426168703773], [23, '##يم', -0.3933067986600415], [24, '؟', 0.42809923606530775]]",0.2396357059478759,-6.884336471557617e-05,0.6198522746562958,0.524248868227005,0.0868346095085144,0.7187071293592453,0.4236170649528503,0.1708282828330993,0.6263943910598755,0.4098209142684936,0.1440622806549072,0.6328793168067932,0.2283226251602172,0.2769911289215088,0.4756657481193542,0.3579112887382507,0.2821452617645263,0.5378830134868622,0.4392623901367187,0.1772170662879943,0.6310226619243622,0.3574888706207275,0.0029890537261962,0.6772499084472656,0.4392623901367187,0.1772170662879943,0.6310226619243622,0.1882684230804443,0.3594406843185425,0.4144138693809509,0.0,0.9474281333386898,0.026285933330655,0.0,0.9474281333386898,0.026285933330655,23,15,12,13,3,5,10,20,10,6,0,0,0.92,0.6,0.48,0.52,0.12,0.2,0.4,0.8,0.4,0.24,0.0,0.0
سيلفي للذهبية 👇الفنانة #نوال_الزغبي باطلالة رائعة بإبتسامة جميلة باحدث صورها 💋,positive,"[[0, 'سيلفي', -0.6656898321650097], [1, 'للذ', -0.04337128274449642], [2, '##هب', -0.1409061891823742], [3, '##ية', -0.23769020979490413], [4, '👇', -0.4743922966518507], [5, '##الف', -0.27957072710452485], [6, '##نان', -0.2524380596270602], [7, '##ة', -0.6745627816689227], [8, '#', -0.4528778739166653], [9, 'نوال', -0.1522191980610192], [10, '_', -0.07886388073462913], [11, 'الز', -0.15315132645141583], [12, '##غب', -0.5310500840931981], [13, '##ي', -0.3931929750662528], [14, 'باطل', -0.6242401791709622], [15, '##الة', 0.6070335487165739], [16, 'رائعة', 1.0], [17, 'بإ', -0.017483356444907505], [18, '##بت', -0.13876368827353158], [19, '##سامة', -0.6630886996442764], [20, 'جميلة', -0.1894412343938343], [21, 'باحد', -0.4135817591187631], [22, '##ث', -0.09716576326579601], [23, 'صوره', -0.31107479699698515], [24, '##ا', -0.3881696591198423], [25, '💋', -0.03186071004095947]]",-0.0164167284965515,0.9162387996912004,0.0336722359061241,0.147837221622467,0.910350415855646,0.1187434028834104,-0.0164167284965515,0.9162387996912004,0.0336722359061241,-0.0164167284965515,0.9162387996912004,0.0336722359061241,0.0165206789970397,0.9168476164340972,0.0498365312814712,0.6183090507984161,0.901380866765976,0.3584640920162201,0.9424358550459146,0.8941841721534729,0.5241258414462209,0.9247043766081332,-0.0283620953559875,0.9765332359820604,-0.0164167284965515,0.9162387996912004,0.0336722359061241,-0.0164167284965515,0.9162387996912004,0.0336722359061241,-0.0164167284965515,0.9162387996912004,0.0336722359061241,0.0150335431098937,0.9239347837865352,0.0455493796616792,2,4,2,2,3,5,10,20,2,2,2,1,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464
صدف اني شفت فيديو كليب اجنبي لمغنية كنت اشوفها راقية إلى حد ما.. وشفت فيديو كليب ميريام فارس، واثنينهم كانوا بالنسبة لي مقدمة فلم سكس او سكس,positive,"[[0, 'صد', -0.288699852757195], [1, '##ف', -0.056674494026566435], [2, 'اني', -0.3652188455874583], [3, 'شفت', -0.2395151301880632], [4, 'فيديو', -0.41086930572781794], [5, 'كليب', -0.581212924621167], [6, 'اجنبي', -0.7183082808396362], [7, 'لم', -0.9863719186639267], [8, '##غني', -0.6045013122168792], [9, '##ة', -0.7809507996931264], [10, 'كنت', -0.9734935186934288], [11, 'اشوفه', 0.49228993902154733], [12, '##ا', 0.15707412172660096], [13, 'راقي', 1.0], [14, '##ة', 0.21904920030687358], [15, 'إلى', -0.26686020062772314], [16, 'حد', -0.12020688715162103], [17, 'ما', -0.13895831237899164], [18, '.', -0.6022085189730444], [19, '.', -0.2400434590542868], [20, 'وش', -0.6432678796481016], [21, '##فت', -0.6675586340138311], [22, 'فيديو', -0.38475431663046583], [23, 'كليب', -0.4090438253288979], [24, 'مير', -0.2562361497822719], [25, '##يام', -0.2852702986413752], [26, 'فارس', -0.18851527030867765], [27, '،', -0.4355927723387506], [28, 'واث', -0.5326480739244652], [29, '##نين', -0.5159323239685636], [30, '##هم', -0.49804114791562454], [31, 'كانوا', -0.36575743212490874], [32, 'بالنسبة', -0.49549445746551785], [33, 'لي', -0.4629184626764083], [34, 'مقدمة', -0.4739430177595208], [35, 'فلم', -0.32274903518731085], [36, 'سكس', -0.8755077361845303], [37, 'او', -0.5934928042010006], [38, 'سكس', -0.8755077361845303]]",0.8104461207985878,0.8417833745479584,0.4843313731253147,0.8699818961322308,0.8721930868923664,0.4988944046199322,0.8682879842817783,-0.0394613146781921,0.9538746494799852,0.7910576909780502,0.8751332387328148,0.4579622261226177,0.7740247249603271,0.876678828150034,0.4486729484051466,0.8647589199244976,0.8762507252395153,0.4942540973424911,0.801317110657692,0.8284784257411957,0.4864193424582481,0.856060978025198,0.5400153398513794,0.6580228190869093,0.7910576909780502,0.8751332387328148,0.4579622261226177,0.7857047021389008,0.8722198233008385,0.4567424394190311,0.650936633348465,0.8727241531014442,0.3891062401235103,0.650936633348465,0.8727241531014442,0.3891062401235103,8,6,27,4,3,5,10,20,4,2,1,1,0.20512820512820512,0.15384615384615385,0.6923076923076923,0.10256410256410256,0.07692307692307693,0.1282051282051282,0.2564102564102564,0.5128205128205128,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.02564102564102564
لكل يلي ما شاف حلقة النجمة #نادين_نسيب_نجيم في برنامج #في_بيتنا_ضيف موجودة على هذا الرابط 👇😍,neutral,"[[0, 'لكل', -0.30491642356646353], [1, 'يلي', 0.24626817309887006], [2, 'ما', 0.3464776679063556], [3, 'شاف', -0.5128118083770978], [4, 'حلقة', -0.17048919322746608], [5, 'النجمة', -0.35880185652706426], [6, '#', -0.2834006012227413], [7, 'نادي', 0.16702870540063586], [8, '##ن', 0.2280716439702114], [9, '_', 0.14905317207997082], [10, 'نسي', 0.12536789854799113], [11, '##ب', -0.18249031393820975], [12, '_', -0.06017924221872778], [13, 'نج', 0.16926608459958348], [14, '##يم', 0.28874199610399764], [15, 'في', -0.13526877561372974], [16, 'برنامج', -0.0726324252795647], [17, '#', 0.07321509166190915], [18, 'في', -0.030850894614046498], [19, '_', -0.21183154096347168], [20, 'بيتنا', -0.49445028771933186], [21, '_', 0.15065147075818797], [22, 'ضيف', 0.07297180174046491], [23, 'موجودة', 0.09118175017209923], [24, 'على', 0.0017149388233687612], [25, 'هذا', 0.7575372351534281], [26, 'الرابط', 1.0], [27, '👇', -0.17060666740921726], [28, '##😍', -1.0]]",-0.2868631482124328,-0.4441009759902954,0.5786189138889313,0.4700346626341343,-0.1705384254455566,0.8202865440398455,0.4720909930765629,-0.2669515609741211,0.869521277025342,0.4677100367844105,-0.2210643887519836,0.8443872127681971,0.4677100367844105,-0.2210643887519836,0.8443872127681971,0.4811103045940399,-0.2110434174537658,0.8460768610239029,0.2314850091934204,-0.1898373365402221,0.7106611728668213,-0.0673993825912475,-0.2772223949432373,0.6049115061759949,-0.137311041355133,-0.1753042340278625,0.5189965963363647,0.4677100367844105,-0.2210643887519836,0.8443872127681971,0.4720909930765629,-0.2669515609741211,0.869521277025342,0.4720909930765629,-0.2669515609741211,0.869521277025342,28,4,2,3,3,5,10,20,11,3,2,2,0.9655172413793104,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.3448275862068966,0.6896551724137931,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.06896551724137931
- #آستقبلو عآم 2017 بحفل خمس نجوم مع آلنجمةة آلذهبيةة #نوآل_آلزغبي في عمآن في فندق لو رويآل للحجز…,positive,"[[0, '-', -0.26836931257168123], [1, '#', -0.2315962679469657], [2, 'آ', -0.2933180862736758], [3, '##ست', -0.2371607593386605], [4, '##قبل', -0.22639673080264872], [5, '##و', -0.47830607135157416], [6, 'ع', -0.10365093368821149], [7, '##آم', -0.11602150758797691], [8, '2017', -0.4782259091800133], [9, 'بح', 0.975341122050567], [10, '##فل', 1.0], [11, 'خمس', -0.6382644124213162], [12, 'نجوم', -0.1629388308307146], [13, 'مع', -0.5722337164355102], [14, 'آل', -0.9635908444741155], [15, '##نج', 0.17248056298526204], [16, '##مة', 0.09481149773539], [17, '##ة', -0.21855134557043693], [18, 'آل', -0.44351650192162734], [19, '##ذهب', -0.15359806622252853], [20, '##ية', -0.13799212004126848], [21, '##ة', -0.19876585347644066], [22, '#', 0.006048955741105311], [23, 'نو', -0.29746942969042267], [24, '##آل', -0.43377957195584355], [25, '_', -0.028234773837469973], [26, 'آل', -0.43377957195584355], [27, '##ز', 0.0283669876963622], [28, '##غب', -0.33732078353353506], [29, '##ي', 0.04308307514695192], [30, 'في', -0.28176536831211757], [31, 'عم', -0.11694252970973373], [32, '##آن', -0.15315698189007648], [33, 'في', -0.23912945143215292], [34, 'فندق', 0.04335183529403175], [35, 'لو', -0.1882569913155543], [36, 'روي', -0.016049664305398115], [37, '##آل', -0.5967267086167556], [38, 'للحجز', -0.6331358641426401], [39, '[UNK]', -0.18019744755700073]]",0.6328092515468597,-0.1587014198303222,0.895755335688591,0.6496620886027813,0.6210553273558617,0.5143033806234598,0.6308209784328938,-0.1818529367446899,0.9063369575887918,0.6542643783614039,0.6256389431655407,0.5143127175979316,0.6542643783614039,0.6256389431655407,0.5143127175979316,0.6496620886027813,0.6210553273558617,0.5143033806234598,0.5867901891469955,0.5926833152770996,0.4970534369349479,0.6192247457802296,0.5993224233388901,0.5099511612206697,0.6542643783614039,0.6256389431655407,0.5143127175979316,0.6422933507710695,0.6246929988265038,0.5088001759722829,0.6422933507710695,0.6246929988265038,0.5088001759722829,0.6422933507710695,0.6246929988265038,0.5088001759722829,39,5,38,3,3,5,10,20,3,2,2,2,0.975,0.125,0.95,0.075,0.075,0.125,0.25,0.5,0.075,0.05,0.05,0.05
مش ظابطة مع #يارا باللهجة الخليجية مؤخرا ألبوم وأغاني منفردة وما ظبطت #مفروض_عدم_تكرار_التجربة عكس #ميريام_فارس أغنية #غروك 👌🏻 والكليب رائع,positive,"[[0, 'مش', -0.9349909647533533], [1, 'ظ', -0.8516146888170655], [2, '##ابط', -0.8692235811277037], [3, '##ة', -0.8751928400735699], [4, 'مع', -0.911760945340328], [5, '#', -0.8009649399502675], [6, 'يار', -0.702544510776874], [7, '##ا', -0.8672364938472252], [8, 'بالله', -0.7206642368376129], [9, '##جة', -0.7429815521915655], [10, 'الخليجية', -0.7629644856170623], [11, 'مؤخرا', -0.8249971044290372], [12, 'ألبوم', -0.731104390241425], [13, 'وأغ', -0.7757066853166329], [14, '##اني', -0.7924250462296552], [15, 'منفر', -0.7410878576411257], [16, '##دة', -0.7545540524789757], [17, 'وما', -0.8141146678489517], [18, 'ظ', -0.7330518557204169], [19, '##بطت', -0.7317989895048993], [20, '#', -0.7157687512859686], [21, 'مفروض', -0.630125254908111], [22, '_', -0.6691329068835568], [23, 'عدم', -0.7222895963671689], [24, '_', -0.6823405311018337], [25, 'تكرار', -0.6467815674984829], [26, '_', -0.6823405311018337], [27, 'التجربة', -0.680884099476843], [28, 'عكس', -0.7622976184506389], [29, '#', -0.7623264562419743], [30, 'مير', -0.7123502240553512], [31, '##يام', -0.7943822329520981], [32, '_', -0.7905848211454268], [33, 'فارس', -0.8050602587212474], [34, 'أغنية', -0.8172680366245455], [35, '#', -0.8237551764296921], [36, 'غر', -0.8066493464384685], [37, '##وك', -0.8188584360375788], [38, '👌', -0.744627377828281], [39, '##🏻', -0.7556713198270861], [40, 'والكل', -0.6880748415565434], [41, '##يب', 0.11128505333529559], [42, 'رائع', 1.0]]",0.9039105288684368,0.9096505120396614,0.4971300084143877,0.9078870229423046,0.9103968068957328,0.4987451080232858,0.7788912504911423,0.9025463871657848,0.4381724316626787,0.7788912504911423,0.9025463871657848,0.4381724316626787,0.787960410118103,0.903867095708847,0.442046657204628,0.9078870229423046,0.9103968068957328,0.4987451080232858,0.9016956016421318,0.8926752209663391,0.5045101903378963,0.9008477963507175,0.8579199016094208,0.5214639473706484,0.7788912504911423,0.9025463871657848,0.4381724316626787,0.8629890903830528,0.9040839411318302,0.4794525746256113,0.8629890903830528,0.9040839411318302,0.4794525746256113,0.8629890903830528,0.9040839411318302,0.4794525746256113,4,5,2,2,3,5,10,20,2,1,1,1,0.09302325581395349,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.23255813953488372,0.46511627906976744,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372
فيديو: الأمير خالد الفيصل يدعو الرئيس اللبناني ميشال عون لزيارة المملكة,neutral,"[[0, 'فيديو', -0.035936593934420835], [1, ':', -0.3099464614252454], [2, 'الأمير', 0.30496515154618087], [3, 'خالد', -0.4666866093842932], [4, 'الفيصل', 0.48805343107612165], [5, 'يدعو', 0.42618491774541756], [6, 'الرئيس', 0.37938318797658366], [7, 'اللبناني', 0.4438685746933912], [8, 'ميشال', 0.057382049288278], [9, 'عون', 0.10883080735555761], [10, 'لزيارة', -0.17136639820810318], [11, 'المملكة', -0.21269979314018694]]",0.3326287865638733,-0.0002061128616333,0.6664174497127533,0.0085241794586181,0.2071344256401062,0.400694876909256,0.3041701912879944,0.0903216004371643,0.606924295425415,0.002669870853424,0.310379683971405,0.3461450934410095,0.002669870853424,0.310379683971405,0.3461450934410095,0.1857120990753173,0.1811665892601013,0.502272754907608,0.3481532335281372,0.0001865625381469,0.6739833354949951,0.3179226517677307,0.0,0.6589613258838654,0.2296026349067688,0.1482120156288147,0.540695309638977,0.1857120990753173,0.1811665892601013,0.502272754907608,0.0,0.3179226517677307,0.3410386741161346,0.0,0.3179226517677307,0.3410386741161346,11,4,7,3,3,5,10,12,6,5,0,0,0.9166666666666666,0.3333333333333333,0.5833333333333334,0.25,0.25,0.4166666666666667,0.8333333333333334,1.0,0.5,0.4166666666666667,0.0,0.0
